step,mode,market,unit,region,actor_a,actor_b,amount,object_id,result
91,gmoe,dividend,STOCK,R02,A009,A036,0.0930821326126795,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A037,0.015677660983187576,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A039,0.009747952340363334,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A040,0.016989595391599905,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A041,0.029141802779757173,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A043,0.0949580722967245,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A044,0.016440809410591194,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A048,0.007828101671721295,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A052,0.011005483966097743,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R02,A009,A056,0.019059590416171317,STOCK_A009,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A000,0.036229388012388945,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A001,0.01052794505686906,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A002,0.04860974240923588,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A003,0.015373691498940821,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A004,0.043688973129899514,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A005,0.04744477104748442,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A006,0.05853297290500474,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A007,0.08370036370190953,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A009,0.21000705890530372,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A010,0.021663704460301716,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A012,0.03650770366172463,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A013,0.03475893586259464,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A014,1.3762589427017067,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A015,0.025873522763132584,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A016,0.07683601611481801,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A017,0.09414261553157033,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A018,0.025416366874684997,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A019,0.09027534731060521,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A021,0.008767334022335557,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A025,0.03224133311257869,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A026,0.016055978588068863,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A027,0.00782764540673856,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A028,0.10516262708864621,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A030,0.018858730981905235,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A031,0.02624934810224658,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A032,0.03749629587131507,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A033,0.10512067563642404,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A035,0.026924858667466522,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A036,0.13290701790721843,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A037,0.012301305265337232,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A040,0.014643782590431196,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A041,0.0250728776727672,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A043,0.028510923981166933,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A044,0.033731415807138614,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A045,0.015346319781532176,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A046,0.009247343163925446,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R03,A014,A058,0.00768612440458182,STOCK_A014,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A000,0.03878976577931946,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A001,0.04110536444085364,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A002,0.015694868597040574,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A003,0.06724346512734268,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A006,0.01810439598934936,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A009,0.08267536170499518,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A010,0.03046043994077183,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A012,0.03564327581611139,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A014,0.14924586874883394,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A016,0.00844901723574216,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A018,0.023404530247281917,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A019,0.1597362523296078,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A021,0.007889596768271964,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A022,0.04667977821136042,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A026,0.008037643561955419,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A028,0.3273027509752947,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A029,0.010010898038870512,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A031,0.02165813283800098,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A033,1.4746214630971122,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A036,0.2706259683898339,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A037,0.011758980031978089,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A039,0.007547554809113716,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A042,0.015578819314673925,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R02,A033,A043,0.12773580800628415,STOCK_A033,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A001,0.009905426663723307,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A002,0.036918161023271494,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A003,0.012974375026923028,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A005,0.031172752825308098,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A009,0.11220671105425876,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A010,0.04442688232667218,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A013,0.00987443473259777,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A014,0.17547243400663565,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A015,0.022566762248587797,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A019,0.16963303970909777,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A022,0.008162933680630813,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A023,0.013847279272600125,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A024,0.022613189274077832,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A025,0.05415891111137049,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A026,0.040259120951020105,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A027,0.029950904631045654,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A028,0.21359917472049972,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A030,0.012225176262741444,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A032,0.01354769383969768,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A033,0.12349194667939478,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A034,0.019128169543847478,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A036,1.6124297799140879,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A038,0.014559940175378741,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A039,0.03809259003218854,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R04,A036,A043,0.15878221029434292,STOCK_A036,omk_dividend
91,gmoe,dividend,STOCK,R01,A050,A050,0.032305365730807965,STOCK_A050,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A008,0.006811159146276555,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A009,0.011590759742998889,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A012,0.004098672787851278,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A014,0.006748129588349527,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A015,0.0043746933594401086,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A018,0.006141336608301343,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A019,0.19887778323267014,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A028,0.01268697987590038,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A033,0.005797003416085123,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A039,0.0017266486390467317,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R02,A019,A042,0.0018736984618880285,STOCK_A019,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A000,0.021650437361991223,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A004,0.03652123319567413,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A005,0.01200838561863183,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A006,0.01355792270334653,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A007,0.01452722665697698,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A008,0.03267297010540334,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A009,0.19139044075668854,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A010,0.05884754788201107,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A011,0.02388529557545552,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A013,0.01270967715254029,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A014,0.07074858907306791,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A015,0.03587806869875065,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A016,0.01995964594407009,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A017,0.028478129123583277,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A019,0.18235812332179915,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A027,0.014455959039944061,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A028,1.7177744307039662,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A029,0.021298062797868913,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A030,0.014980586048496003,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A031,0.011766158927911524,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A033,0.1612335394566109,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A034,0.012665672038499028,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A035,0.010544293390842504,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A036,0.09303037770965619,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A043,0.15004497643739703,STOCK_A028,omk_dividend
91,gmoe,dividend,STOCK,R04,A028,A044,0.037012250278816695,STOCK_A028,omk_dividend
91,gmoe,credit_market,DEBT,R03,A014,A017,3.5,CR_91_A017,omk_credit
91,gmoe,credit_market,DEBT,R04,A014,A034,3.5,CR_91_A034,omk_credit
91,gmoe,credit_settlement,DEBT,R03,A007,A014,3.8500000000000005,CR_86_A007,fulfilled_omk
91,gmoe,credit_settlement,DEBT,R02,A016,A014,3.8500000000000005,CR_86_A016,fulfilled_omk
91,gmoe,credit_settlement,DEBT,R03,A021,A014,3.8500000000000005,CR_86_A021,fulfilled_omk
91,gmoe,credit_settlement,DEBT,R02,A026,A014,3.8500000000000005,CR_86_A026,fulfilled_omk
91,gmoe,interregional_bridge,BRIDGE,R01,A000,R00,0.9770532617939598,PKT_91_R01_R00_271,sent
91,gmoe,interregional_bridge,BRIDGE,R01,A044,R00,1.292560857500103,PKT_91_R01_R00_272,sent
91,gmoe,interregional_bridge,BRIDGE,R00,A012,R01,1.113856100410266,PKT_91_R00_R01_273,sent
91,gmoe,repair_fund,REPAIR,R04,repair_fund,A010,2.5,repair_harm,funded
92,gmoe,goods_market,OMK,R04,A051,A038,3.315956310748901,goods,insufficient_omk
92,gmoe,securities_market,STOCK,R01,A053,A036,31.642152281616898,STOCK_A036,insufficient_omk
92,gmoe,securities_market,STOCK,R02,A005,A036,33.56410984381205,STOCK_A036,insufficient_omk
92,gmoe,securities_market,STOCK,R00,A027,A009,14.73068135154315,STOCK_A009,insufficient_omk
92,gmoe,securities_market,STOCK,R04,A042,A014,5.249251153855963,STOCK_A014,paid_omk
92,gmoe,securities_market,STOCK,R04,A024,A014,27.327468268049092,STOCK_A014,insufficient_omk
92,gmoe,securities_market,STOCK,R00,A039,A028,25.795167721790104,STOCK_A028,insufficient_omk
92,gmoe,securities_market,STOCK,R00,A023,A033,5.1574157362606075,STOCK_A033,paid_omk
92,gmoe,securities_market,STOCK,R00,A015,A036,16.13970298061906,STOCK_A036,paid_omk
92,gmoe,securities_market,STOCK,R04,A038,A036,46.64564547934187,STOCK_A036,insufficient_omk
92,gmoe,securities_market,STOCK,R03,A037,A033,18.326416485812384,STOCK_A033,insufficient_omk
92,gmoe,dividend,STOCK,R02,A009,A000,0.05829835464030331,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A001,0.0069232626841185824,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A003,0.014919931437281665,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A006,0.009821465749115363,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A007,0.05630832398526599,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A008,0.010013333457160963,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A009,1.0749522209468843,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A010,0.03580871567212843,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A011,0.04476612465284339,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A013,0.035276815636936645,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A015,0.04724271729445235,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A016,0.011280937674559902,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A018,0.029452287396231146,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A019,0.02082807741703735,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A020,0.04328112043485678,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A021,0.02610418806728891,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A023,0.05192004934304225,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A024,0.011546097751613148,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A026,0.006582574467463725,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A027,0.0075436982840937,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A028,0.07018020874914715,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A029,0.022950944716016487,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A033,0.016465531891843344,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A034,0.005821281159406339,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A036,0.09288969523206567,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A037,0.015645249091355333,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A039,0.009727799488660486,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A040,0.01695447121531515,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A041,0.02908155521090702,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A043,0.09476175661091013,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A044,0.016406819790786172,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A048,0.007811917906495877,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A052,0.010982731301892722,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R02,A009,A056,0.01902018674596833,STOCK_A009,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A000,0.036134327555530615,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A001,0.010500321314879735,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A002,0.048482197767311275,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A003,0.015333353248209438,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A004,0.04357433984534115,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A005,0.0473202831149317,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A006,0.05837939120101009,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A007,0.08348074655546502,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A009,0.2094560320164094,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A010,0.021606862163033657,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A012,0.036411912946525536,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A013,0.03466773365068099,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A014,1.3726478465439729,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A015,0.02580563453676904,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A016,0.07663440998245523,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A017,0.0938955994892566,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A018,0.025349678156510673,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A019,0.09003847839757097,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A021,0.00874432985849741,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A025,0.03215673671105087,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A026,0.01601385011878952,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A027,0.007807106844281057,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A028,0.10488669619596731,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A030,0.018809248512527195,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A031,0.026180473766804328,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A032,0.037397911239071116,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A033,0.10484485481803656,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A035,0.026854211894054285,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A036,0.13255828991221014,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A037,0.012269028493284751,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A040,0.014605359510728486,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A041,0.025007090218518425,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A042,0.007871548105572992,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A043,0.028436115611282904,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A044,0.03364290965307362,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A045,0.015306053350064231,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A046,0.009223079528404253,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R03,A014,A058,0.0076659571719164595,STOCK_A014,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A000,0.03867276765251393,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A001,0.04098138197938173,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A002,0.015647529558265257,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A003,0.06704064463328321,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A006,0.01804978930701593,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A009,0.08242599535131609,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A010,0.030368564820024316,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A012,0.03553576816763981,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A014,0.14879571168481814,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A016,0.00842353321514886,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A018,0.023333937240526632,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A019,0.15925445405292257,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A021,0.007865800077969932,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A022,0.046538982140523134,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A023,0.00904863366315407,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A026,0.008013400331253038,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A028,0.3263155367451221,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A029,0.009980703055872871,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A031,0.021592807334707982,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A033,1.4701736932933156,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A036,0.2698097033072686,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A037,0.01172351246445752,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A039,0.007524789789606968,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A042,0.015531830305046276,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R02,A033,A043,0.12735052982884554,STOCK_A033,omk_dividend
92,gmoe,dividend,STOCK,R04,A036,A001,0.00981751377141698,STOCK_A036,omk_dividend
92,gmoe,dividend,STOCK,R04,A036,A002,0.0365905040303554,STOCK_A036,omk_dividend
92,gmoe,dividend,STOCK,R04,A036,A003,0.01285922452677738,STOCK_A036,omk_dividend
92,gmoe,dividend,STOCK,R04,A036,A005,0.0308960876239938,STOCK_A036,omk_dividend
92,gmoe,dividend,STOCK,R04,A036,A009,0.11121085122511212,STOCK_A036,omk_dividend
92,gmoe,dividend,STOCK,R04,A036,A010,0.04403258374125189,STOCK_A036,omk_dividend
