step,kind,legacy_term_replaced,action,domain,sector,from_region,from_commune,to_region,to_commune,activated_effect,causal_link,direction_vector,note,causality,time,intensity,existence,potencies,effects,substance,matter,difference,determination,phenomena,angle_direction
120,contribution_offer,sell/labour_supply,activate_causal_effect,water,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Aqua-North Basin,Aqua-Nort Commune 900,41284888.2009,water:Aqua-Nort Commune 900->Aqua-Nort Commune 900,angle=3.237; difference=3.705; determination=3.326,"contribution time directed by truth-vector priority, not wage/price",3.52,3.272368,3.393323,3.793323,2.311334,3.88,3.132871,3.491119,3.704747,3.325565,4.0,3.237109
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 010,Mountain Water Towers,Mountain Commune 712,52330681.401673,water:DeltaCom Commune 010->Mountain Commune 712,angle=3.258; difference=4.000; determination=3.573,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.609144,4.0,2.279332,3.88,3.0,3.707263,4.0,3.573053,4.0,3.257533
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 010,Urban Repair Web,UrbanRep Commune 817,29288048.258203,water:DeltaCom Commune 010->UrbanRep Commune 817,angle=3.233; difference=4.000; determination=3.471,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.686011,4.0,2.469561,3.88,3.0,3.395861,4.0,3.471295,4.0,3.233111
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 139,Urban Repair Web,UrbanRep Commune 817,41439345.855528,water:DeltaCom Commune 139->UrbanRep Commune 817,angle=3.233; difference=4.000; determination=3.471,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.686011,4.0,2.469561,3.88,3.0,3.395861,4.0,3.471295,4.0,3.233111
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 891,Urban Repair Web,UrbanRep Commune 817,30162702.583754,water:DeltaCom Commune 891->UrbanRep Commune 817,angle=3.233; difference=4.000; determination=3.471,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.686011,4.0,2.469561,3.88,3.0,3.395861,4.0,3.471295,4.0,3.233111
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 891,Steppe Grain Commons,SteppeGr Commune 404,747267.593972,water:DeltaCom Commune 891->SteppeGr Commune 404,angle=3.308; difference=4.000; determination=3.783,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.615341,4.0,2.323823,3.88,3.0,2.818036,4.0,3.783198,4.0,3.307967
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 653,Steppe Grain Commons,SteppeGr Commune 404,27122654.380404,water:DeltaCom Commune 653->SteppeGr Commune 404,angle=3.308; difference=4.000; determination=3.783,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.615341,4.0,2.323823,3.88,3.0,2.818036,4.0,3.783198,4.0,3.307967
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 653,Delta Commons,DeltaCom Commune 831,48933414.475522,water:DeltaCom Commune 653->DeltaCom Commune 831,angle=3.244; difference=4.000; determination=3.516,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.752482,4.0,2.218847,3.88,2.839101,3.139007,4.0,3.515584,4.0,3.24374
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 110,Delta Commons,DeltaCom Commune 831,14015947.821448,water:DeltaCom Commune 110->DeltaCom Commune 831,angle=3.244; difference=4.000; determination=3.516,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.752482,4.0,2.218847,3.88,2.839101,3.139007,4.0,3.515584,4.0,3.24374
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 110,Island Commons,IslandCo Commune 874,4539122.786741,water:DeltaCom Commune 110->IslandCo Commune 874,angle=3.286; difference=4.000; determination=3.693,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.75901,4.0,2.465419,3.88,2.350993,3.020863,4.0,3.692695,4.0,3.286247
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 110,Temperate Ring,Temperate Commune 536,971289.863528,water:DeltaCom Commune 110->Temperate Commune 536,angle=3.245; difference=4.000; determination=3.520,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.719832,4.0,2.556615,3.88,3.142986,2.418881,4.0,3.519672,4.0,3.244721
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 110,Highland Care Ring,Highland Commune 634,34600850.789341,water:DeltaCom Commune 110->Highland Commune 634,angle=3.258; difference=4.000; determination=3.574,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.849585,4.0,2.483899,3.88,2.890989,2.304818,4.0,3.574061,4.0,3.257775
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 953,Highland Care Ring,Highland Commune 634,6332214.525274,water:DeltaCom Commune 953->Highland Commune 634,angle=3.258; difference=4.000; determination=3.574,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.849585,4.0,2.483899,3.88,2.890989,2.304818,4.0,3.574061,4.0,3.257775
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 953,Temperate Ring,Temperate Commune 066,18145612.101171,water:DeltaCom Commune 953->Temperate Commune 066,angle=3.292; difference=4.000; determination=3.716,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.784269,4.0,2.66539,3.88,2.62622,2.242979,4.0,3.716437,4.0,3.291945
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 953,Forest Equator Belt,ForestEq Commune 022,12850310.015142,water:DeltaCom Commune 953->ForestEq Commune 022,angle=3.235; difference=4.000; determination=3.477,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.756027,4.0,2.824435,3.88,2.682548,2.386167,4.0,3.477453,4.0,3.234589
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 953,Highland Care Ring,Highland Commune 824,1838253.937052,water:DeltaCom Commune 953->Highland Commune 824,angle=3.298; difference=4.000; determination=3.740,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.774193,4.0,2.568854,3.88,2.78,2.165031,4.0,3.740419,4.0,3.2977
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 953,Temperate Ring,Temperate Commune 917,26778221.231838,water:DeltaCom Commune 953->Temperate Commune 917,angle=3.284; difference=4.000; determination=3.682,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.93828,4.0,2.356772,3.88,2.458342,2.530883,4.0,3.682232,4.0,3.283736
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 953,Highland Care Ring,Highland Commune 291,11097958.80354,water:DeltaCom Commune 953->Highland Commune 291,angle=3.257; difference=4.000; determination=3.572,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.832524,4.0,2.204193,3.88,2.812716,2.641593,4.0,3.571836,4.0,3.257241
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 235,Highland Care Ring,Highland Commune 291,25301507.576712,water:DeltaCom Commune 235->Highland Commune 291,angle=3.257; difference=4.000; determination=3.572,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.832524,4.0,2.204193,3.88,2.812716,2.641593,4.0,3.571836,4.0,3.257241
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 235,Subpolar Storage Rim,Subpolar Commune 790,37802384.038451,water:DeltaCom Commune 235->Subpolar Commune 790,angle=3.242; difference=4.000; determination=3.506,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.904798,4.0,2.334,3.88,2.941943,2.327907,4.0,3.506326,4.0,3.241518
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Delta Commons,DeltaCom Commune 235,Subpolar Storage Rim,Subpolar Commune 669,12141804.000561,water:DeltaCom Commune 235->Subpolar Commune 669,angle=3.281; difference=4.000; determination=3.670,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.785899,4.0,2.057176,3.88,3.0,2.548742,4.0,3.669526,4.0,3.280686
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,water,primary_reproduction,Temperate Ring,Temperate Commune 322,Subpolar Storage Rim,Subpolar Commune 669,22383198.040897,water:Temperate Commune 322->Subpolar Commune 669,angle=3.281; difference=4.000; determination=3.670,"surplus and deficit matched by urgency, not purchasing power",3.52,3.405232,3.785899,4.0,2.057176,3.88,3.0,2.548742,4.0,3.669526,4.0,3.280686
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Mountain Water Towers,Mountain Commune 004,14118642.910328,food:Aqua-Nort Commune 900->Mountain Commune 004,angle=3.311; difference=4.000; determination=3.797,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.56,3.94,2.511854,3.76,3.0,3.760825,4.0,3.796845,4.0,3.311243
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Mountain Water Towers,Mountain Commune 817,1103705.661245,food:Aqua-Nort Commune 900->Mountain Commune 817,angle=3.312; difference=4.000; determination=3.801,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.56,3.94,2.382016,3.76,3.104548,3.774556,4.0,3.800647,4.0,3.312155
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 900,Mountain Water Towers,Mountain Commune 913,3966900.672439,food:Aqua-Nort Commune 900->Mountain Commune 913,angle=3.273; difference=4.000; determination=3.639,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.803857,3.94,2.293568,3.76,2.907162,3.72547,4.0,3.638782,4.0,3.273308
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 883,Mountain Water Towers,Mountain Commune 913,32500205.36786,food:Aqua-Nort Commune 883->Mountain Commune 913,angle=3.273; difference=4.000; determination=3.639,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.803857,3.94,2.293568,3.76,2.907162,3.72547,4.0,3.638782,4.0,3.273308
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 313,Mountain Water Towers,Mountain Commune 913,53676990.317549,food:Aqua-Nort Commune 313->Mountain Commune 913,angle=3.273; difference=4.000; determination=3.639,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.803857,3.94,2.293568,3.76,2.907162,3.72547,4.0,3.638782,4.0,3.273308
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 313,Steppe Grain Commons,SteppeGr Commune 404,741746.536842,food:Aqua-Nort Commune 313->SteppeGr Commune 404,angle=3.308; difference=4.000; determination=3.783,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.575341,3.94,3.155789,3.76,3.0,2.818036,4.0,3.783198,4.0,3.307967
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 454,Steppe Grain Commons,SteppeGr Commune 404,1679024.372668,food:Aqua-Nort Commune 454->SteppeGr Commune 404,angle=3.308; difference=4.000; determination=3.783,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.575341,3.94,3.155789,3.76,3.0,2.818036,4.0,3.783198,4.0,3.307967
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 454,Mountain Water Towers,Mountain Commune 712,23671543.522145,food:Aqua-Nort Commune 454->Mountain Commune 712,angle=3.258; difference=4.000; determination=3.573,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.569144,3.94,2.594875,3.76,3.0,3.707263,4.0,3.573053,4.0,3.257533
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Mountain Water Towers,Mountain Commune 712,26679685.295519,food:Aqua-Nort Commune 708->Mountain Commune 712,angle=3.258; difference=4.000; determination=3.573,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.569144,3.94,2.594875,3.76,3.0,3.707263,4.0,3.573053,4.0,3.257533
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Subpolar Storage Rim,Subpolar Commune 390,1764396.118401,food:Aqua-Nort Commune 708->Subpolar Commune 390,angle=3.288; difference=4.000; determination=3.700,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.619581,3.94,2.882228,3.76,3.665127,2.303253,4.0,3.70036,4.0,3.288086
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Forest Equator Belt,ForestEq Commune 262,130933.298546,food:Aqua-Nort Commune 708->ForestEq Commune 262,angle=3.297; difference=4.000; determination=3.735,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.561076,3.94,3.24804,3.76,3.005152,2.462205,4.0,3.735487,4.0,3.296517
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 708,Mountain Water Towers,Mountain Commune 065,7768343.598761,food:Aqua-Nort Commune 708->Mountain Commune 065,angle=3.269; difference=4.000; determination=3.622,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.629717,3.94,2.156418,3.76,3.0,3.73232,4.0,3.622228,4.0,3.269335
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 504,Mountain Water Towers,Mountain Commune 065,3221819.011503,food:Aqua-Nort Commune 504->Mountain Commune 065,angle=3.269; difference=4.000; determination=3.622,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.629717,3.94,2.156418,3.76,3.0,3.73232,4.0,3.622228,4.0,3.269335
120,planetary_transfer,buy/sell/import/export,causal_transfer_to_need,food,primary_reproduction,Aqua-North Basin,Aqua-Nort Commune 641,Mountain Water Towers,Mountain Commune 065,3497319.039612,food:Aqua-Nort Commune 641->Mountain Commune 065,angle=3.269; difference=4.000; determination=3.622,"surplus and deficit matched by urgency, not purchasing power",3.28,3.325232,3.629717,3.94,2.156418,3.76,3.0,3.73232,4.0,3.622228,4.0,3.269335
